spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday!"
ham,Thank you princess! I want to see your nice juicy booty...
spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
ham,O was not into fps then.
spam,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
ham,Were trying to find a Chinese food place around here
ham,I am great princess! What are you thinking about me? :)
ham,This is my number by vivek..
ham,Alright i have a new goal now
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham,Thank you. do you generally date the brothas?
spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!
ham,K still are you loving me.
spam,You have an outstanding tax refund of 578.44G8P for the tax year 15/16. Please fill out the following form to process your refund http:///hmrc.taxrebate.co.uk
ham,i cant talk to you now.i will call when i can.dont keep calling.
ham,Fine i miss you very much.
ham,I sent you  6000;  bucks
spam,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 6200992462 from land line. Claim 3030. Valid 12hrs only"
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later."
ham,How many licks does it take to get to the center of a tootsie pop?
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
ham,Well done and ! luv ya all
ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my  gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
ham,I was slept that time.you there?
ham,I accidentally deleted the message. Resend please.
ham,Otherwise had part time job and tuition..
ham,K.:)you are the only girl waiting in reception ah?
ham,Ü still got lessons?  Ü in sch?
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
spam,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH 6291628992 Account will block within 24 hour. Thank you. PAYTM TEAM"
ham,Only saturday and sunday holiday so its very difficult:)
ham,Ü collecting ur laptop then going to configure da settings izzit?
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
ham,I cant pick the phone right now. Busy in meeting..
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it"
ham,"I'm home, my love ... If your still awake ... *loving kiss*"
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
ham,Yes see ya not on the dot
ham,Mm i am on the way to railway
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends�."
spam,"	Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time."
ham,My uncles in canada...Wish you guys a great semester.
ham,I am late. I will be there by evening
ham,Good Morning plz call me sir..I want to talk to u�something urgent�
ham,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. "
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
ham,"Dont search love, let love find U. Thats why its called falling in love�."
ham,Let me know when you've got the money so carlos can make the call
ham,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
ham,Can you please send me my aunty's number
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
ham,Msg me when rajini comes.
spam,PRIVATE! Your 2004 Account Statement for 07742676564 shows 786 unredeemed Bonus Points. To claim call 08719180249 Identifier Code: 45239 Expires
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
ham,What's up. Do you want me to come online?
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham,Goin to workout lor... Muz lose e fats...
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
ham,Your right! I'll make the appointment right now.
ham,I am taking you for italian food. How about a pretty dress with no panties? :)
ham,Ü all write or wat..
ham,I'm in class. Will holla later
ham,Am not interested to do like that.
ham,Lol ok your forgiven :)
ham,"You aren't coming home between class, right? I need to work out and shower!"
spam,You have 1 new voicemail. Please call 08719181513.
spam,NON-STOP INTERNET and DOWNLOADING with Pocket Internet. Dial *234*2900# and get Games at a special price of Rs.3 everyday. Click and play: http://goo.gl/iRrIJ
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? I am sorry"
ham,"Yo, the game almost over? Want to go to walmart soon"
ham,Ok can...
ham,So wats ur opinion abt him and how abt is character?
ham,And of course you should make a stink!
ham,There are no other charges after transfer charges and you can withdraw anyhow you like
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
spam,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 8927307655 to claim"
ham,Ill be at yours in about 3 mins but look out for me
ham,Where r we meeting?
ham,I'm already back home so no probably not
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
spam,"	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117"
ham,Hey morning what you come to ask:-) pa...
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
ham,Senthil group company Apnt 5pm.
spam,2/2 146tf150p�win tickets..call 08701417012
ham,On ma way to school. Can you pls send me ashley's number
ham,"Sorry battery died, yeah I'm here"
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
ham,Wat makes some people dearer is not just bcoz of the  happiness dat u feel when u meet them but bcoz of the pain u feel when u miss dem!!!
ham,I wont do anything de.
ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
ham,I might go 2 sch. Yar at e salon now v boring.
ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
ham,"Princess, is your kitty shaved or natural?"
ham,Congrats kano..whr s the treat maga?
spam,"	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693"
ham,"Maybe westshore or hyde park village, the place near my house?"
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
ham,Already one guy loving you:-.
ham,what is your account number?
ham,Ard 4 lor...
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily.
ham,Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm ... I love you too, my Lion ... *devouring kiss from across the sea*"
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
ham,Watching tv now.
ham,Same to u...
ham,4 oclock at mine. Just to bash out a flat plan.
ham,Sorry da thangam.it's my mistake.
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
ham,Uncle Abbey! Happy New Year. Abiola
ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
ham,Excellent! Wish we were together right now!
spam,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.
spam,You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
spam,"	FreeMsg Today's the day if you are ready! I'm  & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end"
ham,How r ü going to send it to me?
ham,Ok..tell me�
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
ham,Wow v v impressed. Have funs shopping!
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham,"Aight will do, thanks again for comin out"
ham,Hmm .. Bits and pieces lol ... *sighs* ...
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
ham,Just glad to be talking to you.
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
ham,Wat happened to the cruise thing
ham,Sorry i din lock my keypad.
ham,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-)."
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...
ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
ham,i am going to bed now prin
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 "
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
ham,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
ham,"It could work, we'll reach a consensus at the next meeting"
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
ham,Are you up for the challenge? I know i am :)
ham,S:-)kallis wont play in first two odi:-)
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham,Ok�that�s fine
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,Pls confirm the time to collect the cheque.
ham,How much for an eighth?
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
ham,No..jst change tat only..
spam,"	You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!"
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
ham,"Y cant u try new invention to fly..i'm not joking.,"
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
ham,You best watch what you say cause I get drunk
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,U're welcome... Caught u using broken english again...
ham,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
ham,Dude sux for snake. He got old and raiden got buff
ham,What happen dear tell me
ham,Yep then is fine 7.30 or 8.30 for ice age.
ham,Oh did you charge camera
ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
spam,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
spam,"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
ham,"K so am I, how much for an 8th? Fifty?"
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,I have to take exam with in march 3
ham,Have you bookedthe hut? And also your time off? How are you by the way?
ham,I've told you everything will stop. Just dont let her get dehydrated.
spam,3. You have received your mobile content. Enjoy
spam,"	eeta  (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat2708198"
spam,"Urgent Message for CIBC Account Holder, Kindly  Login to our secure server to check your information�http://2cibc.mobileupdate.gram pianostudio.com/cibcfullz/Internet Support"
spam,You have 1 new message. Please call 08718738034.
ham,K..k:)how about your training process?
ham,No. But we'll do medical missions to nigeria
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
spam,"	Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412"
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
ham,What does the dance river do?
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row"
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
ham,I emailed yifeng my part oredi.. Can ü get it fr him..
ham,Yar but they say got some error.
ham,What's ur pin?
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
ham,Yup next stop.
ham,My brother in Atlanta. Wish you guys a great semester.
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
spam,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
ham,Oh ho. Is this the first time u use these type of words
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
ham,Indeed and by the way it was either or - not both !
ham,S'fine. Anytime. All the best with it.
ham,Its sarcasm.. .nt scarcasim
ham,HAPPY NEW YEAR MY NO.1 MAN
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
ham,Ya srsly better than yi tho
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
ham,So u wan 2 come for our dinner tonight a not?
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
ham,When you came to hostel.
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
ham,"They can try! They can get lost, in fact. Tee hee"
ham,Can a not?
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
ham,It is only yesterday true true.
ham,I was gonna ask you lol but i think its at 7
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile!"
ham,10 min later k...
ham,Can you open the door?
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
ham,Okie..good news!!
ham,Wat u doing there?
ham,Kent vale lor... Ü wait 4 me there ar?
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
ham,Oh baby of the house. How come you dont have any new pictures on facebook
ham,"I think we're going to finn's now, come"
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,I called but no one pick up e phone. I ask both of them already they said ok.
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
ham,U still going to the mall?
spam,"	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobil+ Free Camcorder reply or call 08000930705."
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?
ham,I have no money 4 steve mate! !
ham,Lmao. Take a pic and send it to me.
spam,HMRC GOVUK:0ur records show that your tax refund of �398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com�to claim your refund.
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
spam,"NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2,3,4 BHK available in 2370p/sq. fts *For Query call@9250230534"
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,Shall i ask one thing if you dont mistake me.
ham,"I am real, baby! I want to bring out your inner tigress..."
ham," ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
ham,Anything lor if they all go then i go lor...
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
ham,Pls accept me for one day. Or am begging you change the number.
ham,Ü bot notes oredi... Cos i juz rem i got...
ham,Ü called dad oredi...
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
ham,Hi msg me:)i'm in office..
ham,Hey. You got any mail?
ham,Haha okay... Today weekend leh...
ham,Hi where you. You in home or calicut?
ham,Also andros ice etc etc
spam,Missed call alert. These numbers called but left no message. 07008009200
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
spam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
ham,What makes you most happy?
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
ham,Arun can u transfr me d amt
ham,Do u hav any frnd by name ashwini in ur college?
ham,I know that my friend already told that.
ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
ham,Its normally hot mail. Com you see!
spam,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7908807538 to claim"
ham,It is a good thing I'm now getting the connection to bw
spam,"Todays Vodafone numbers ending 5263 are selected to receive a Rs.2,00,000 award. If you have a match please call 6200992462 quoting claim code 4267 standard rates apply"
