spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
ham,Cuz ibored. And don wanna study
ham,The hair cream has not been shipped.
ham,Did you get any gift? This year i didnt get anything. So bad
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,"Doing nothing, then u not having dinner w us?"
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,One small prestige problem now.
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
ham,Meet after lunch la...
spam,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
ham,Probably a couple hours tops
ham,Hope you are having a great day.
spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,So I pay first lar... Then when is da stock comin...
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
spam,"Loan for any amount £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Did u download the fring app?
ham,What happen to her tell the truth
ham,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us"
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com
ham,I've been searching for the right words to thank you for this brother. I promise i wont take your help for granted and will fulfill my promise. You have been helping at all times.
ham,And do you have any one that can teach me how to ship cars.
spam,"	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs app"
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham,Am in film ill call you later.
spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
ham,"How about clothes, jewelry, and trips?"
ham,Talk to g and x about that
ham,"Gosh that , what a pain. Spose I better come then."
ham,Oh god i am happy to see your message after 3 days
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
spam,This message is brought to you by GMW Ltd. and is not connected to the
ham,Many more happy returns of the day. I wish you happy birthday.
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
ham,"Sorry, went to bed early, nightnight"
ham,Yes but I don't care cause I know its there!
ham,Huh means computational science... Y they like dat one push here n there...
ham,You do your studies alone without anyones help. If you cant no need to study.
ham,Then ur sis how?
ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
ham,Hui xin is in da lib.
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
ham,Have you finished work yet? :)
spam,"Your iPhone ID is due to expire today, Please tap https://is.gd/AppVerify to update and prevent loss of services and Apps."
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
ham,Wat makes some people dearer is not about de happiness dat u feel when u meet them but about d pain u feel when u miss dem!!!
ham,Think + da. You wil do.
ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow"
ham,X2  &lt;#&gt; . Are you going to get that
